PNS,KPNS,Pensacola International Airport,30.4725975,-87.18808592919096,75,http://www.flypensacola.com/,America/Chicago,PNS,US,Ferry Pass,Florida,Escambia County,AP
PNU,U55,Panguitch,37.848623,-112.392345,6738,http://panguitch.com/business-directory/1300/panguitch-municipal-airport/,America/Denver,PNU,US,Panguitch,Utah,Garfield County,AP
PNX,KGYI,Grayson County,33.63889,-96.611115,738,http://www.northtexasregionalairport.com/,America/Chicago,PNX,US,Sherman,Texas,Grayson County,AP
POB,KPOB,Pope AFB,35.05,-78.88333,108,http://www.pope.af.mil/,America/New_York,FAY,US,Fayetteville,North Carolina,Cumberland County,AP
POC,KPOC,Brackett Field,34.033333,-117.51667,826,http://dpw.lacounty.gov/avi/airports/BrackettField.aspx,America/Los_Angeles,POC,US,Glen Avon,California,Riverside County,AP
POE,KPOE,Polk AAF,31.045834,-93.19222,265,http://www.jrtc-polk.army.mil/,America/Chicago,POE,US,Fort Polk South,Louisiana,Vernon Parish,AP
POF,KPOF,Earl Fields Memorial,36.71111,-90.31389,308,http://www.poplarbluff-mo.gov/index.asp?SEC=CFDD2948-56CF-42FC-92CA-6AAA7D0952AA&Type=B_BASIC,America/Chicago,POF,US,Poplar Bluff,Missouri,Butler County,AP
POH,,Pocahontas Municipal,42.745302,-94.6516561,1141,,America/Chicago,POH,US,Pocahontas,Iowa,Pocahontas County,AP
POQ,,Polk Inlet,55.35,-132.5,111,,America/Anchorage,POQ,US,,,,AP
POU,KPOU,Dutchess County,41.628056,-73.882774,121,,America/New_York,POU,US,Myers Corner,New York,Dutchess County,AP
POY,KPOY,Powell,44.75,-108.76667,4416,http://www.cityofpowell.com/assets/pages/city/airport.aspx,America/Denver,POY,US,Powell,Wyoming,Park County,AP
PPA,KPPA,Perry Lefors Field,35.533333,-100.96667,3244,,America/Chicago,PPA,US,Pampa,Texas,Gray County,AP
PPC,PAPR,Prospect Creek,66.81395885,-150.64384646872813,1069,,America/Anchorage,PPC,US,,,,AP
PPF,KPPF,Tri-City,37.3323519,-95.508499,875,http://www.parsonsks.com/index.aspx?NID=249,America/Chicago,PPF,US,Cherryvale,Kansas,Montgomery County,AP
PPM,KPMP,Pompano Beach,26.25,-80.11667,32,http://pompanobeachfl.gov/index.php/pages/pw_airpark/airpark,America/New_York,PPM,US,Kendall Green,Florida,Broward County,AP
PPV,19P,Port Protection,56.3286111,-133.61,0,,America/Anchorage,PPV,US,,,,AP
PQI,KPQI,Presque Isle Municipal Airport,46.685,-68.0475,459,,America/New_York,PQI,US,Presque Isle,Maine,Aroostook County,AP
PQS,,Pilot Station Airport,61.9348255,-162.900546,91,,America/Anchorage,PQS,US,,,,AP
PRB,KPRB,Paso Robles,35.6756407,-120.63062553873178,741,http://www.prcity.com/government/departments/publicworks/airport/,America/Los_Angeles,PRB,US,Paso Robles,California,San Luis Obispo County,AP
PRC,KPRC,Prescott Airport,34.65,-112.424164,5022,,America/Phoenix,PRC,US,Chino Valley,Arizona,Yavapai County,AP
PRF,,Port Johnson,55.13333,-132.0,0,,America/Anchorage,PRF,US,,,,AP
PRL,,Port Oceanic,60.208332,-147.81944,0,,America/Anchorage,PRL,US,Girdwood,Alaska,Anchorage Municipality,AP
PRO,KPRO,Perry Municipal,41.85,-94.1,1003,http://www.perryia.org/perry-municipal-airport.html,America/Chicago,PRO,US,Perry,Iowa,Dallas County,AP
PRT,,Coast Guard Heliport,58.35,-134.55,22,,America/Anchorage,PRT,US,,,,AP
PRW,,Prentice,45.5387512,-90.2800207,1561,http://vil.prentice.wi.gov/departments/airport/,America/Chicago,PRW,US,Phillips,Wisconsin,Price County,AP
PRX,KPRX,Cox Field,33.6348213,-95.45083555830917,531,,America/Chicago,PRX,US,Reno,Texas,Lamar County,AP
PRZ,S39,Prineville,44.2869,-120.9035,3244,http://www.prinevilleairport.com/,America/Los_Angeles,PRZ,US,Prineville,Oregon,Crook County,AP
PSB,,Bellefonte,40.88333,-78.08583,1889,,America/New_York,PSB,US,Stormstown,Pennsylvania,Centre County,AP
PSC,KPSC,Tri-Cities Airport,46.2626203,-119.11867034136114,396,,America/Los_Angeles,PSC,US,Pasco,Washington,Franklin County,AP
PSF,KPSF,Pittsfield,42.4272797,-73.29253760227448,1151,,America/New_York,PSF,US,Pittsfield,Massachusetts,Berkshire County,AP
PSG,PAPG,Petersburg Municipal Airport,56.80417,-132.9425,75,,America/Anchorage,PSG,US,,,,AP
PSK,KPSK,New River Valley,37.1373097,-80.68019423820499,2063,http://www.nrvairport.com/,America/New_York,PSK,US,Dublin,Virginia,Pulaski County,AP
PSM,KPSM,Pease Air Force Base,43.179585,-70.88272,131,,America/New_York,BOS,US,Dover,New Hampshire,Strafford County,AP
PSN,KPSN,Palestine Municipalcipal Airport,31.783333,-95.71667,406,,America/Chicago,PSN,US,Palestine,Texas,Anderson County,AP
PSP,KPSP,Palm Springs International Airport,33.83033915,-116.50964534531111,459,http://www.palmspringsca.gov/index.aspx?page=270,America/Los_Angeles,PSP,US,Palm Springs,California,Riverside County,AP
PSQ,9N2,SPB,39.868057,-75.24861,19,http://www.phillyseaplanebase.com/,America/New_York,PHL,US,Paulsboro,New Jersey,Gloucester County,AP
PSX,KPSX,Palacios,28.7,-96.25,39,http://cityofpalacios.org/airport/,America/Chicago,PSX,US,Palacios,Texas,Matagorda County,AP
PTA,PALJ,Port Alsworth,60.2,-145.33333,0,,America/Anchorage,PTA,US,Cordova,Alaska,Valdez-Cordova Census Area,AP
PTB,KPTB,Dinwiddie County Airport,37.216667,-77.4,108,http://www.ptbairport.com/,America/New_York,PTB,US,Petersburg,Virginia,City of Petersburg,AP
PTC,16K,Port Alice,55.78361,-133.585,446,,America/Anchorage,PTC,US,,,,AP
PTD,PAAP,Port Alexander,56.25,-134.65,29,,America/Anchorage,PTD,US,,,,AP
PTH,PAPH,Port Heiden,56.9586396,-158.6381662,75,,America/Anchorage,PTH,US,,,,AP
PTK,KPTK,Pontiac,42.664722,-83.41139,971,https://www.oakgov.com/aviation/ocia,America/Detroit,PTK,US,Waterford,Michigan,Oakland County,AP
PTL,,Port Armstrong,56.297222,-134.6625,144,,America/Anchorage,PTL,US,,,,AP
PTN,KPTN,Williams Memorial,29.708332,-91.3375,26,,America/Chicago,PTN,US,Patterson,Louisiana,Saint Mary Parish,AP
PTR,,Pleasant Harbour,57.75,-152.83333,1217,,America/Anchorage,PTR,US,,,,AP
PTS,,Atkinson Municipal Airport,37.4458828,-94.733295,921,,America/Chicago,PTS,US,Frontenac,Kansas,Crawford County,AP
PTT,KPTT,Pratt,37.716667,-98.75,1955,,America/Chicago,PTT,US,Pratt,Kansas,Pratt County,AP
PTU,PAPM,Platinum Airport,59.0158634,-161.8244235,29,,America/Anchorage,PTU,US,,,,AP
PTV,KPTV,Porterville,36.066666,-119.01667,472,http://www.ci.porterville.ca.us/depts/PortervilleAirport/,America/Los_Angeles,PTV,US,Porterville,California,Tulare County,AP
PTW,KPTW,Pottstown/Limerick,40.25,-75.63333,239,https://en.wikipedia.org/wiki/Heritage_Field_Airport,America/New_York,PTW,US,Pottstown,Pennsylvania,Montgomery County,AP
PUB,KPUB,Pueblo Memorial Airport,38.298446850000005,-104.50330795944865,4675,,America/Denver,PUB,US,Pueblo,Colorado,Pueblo County,AP
PUC,KPUC,Carbon County,39.611481,-110.751257,5866,,America/Denver,PUC,US,Price,Utah,Carbon County,AP
PUL,83Q,Poulsbo,47.7341171,-122.648084,6,http://www.portofpoulsbo.com/seaplane-base/,America/Los_Angeles,PUL,US,Poulsbo,Washington,Kitsap County,AP
PUO,,Prudhoe Bay,70.2527648,-148.3452926,85,,America/Anchorage,PUO,US,,,,AP
PUW,KPUW,Moscow Regional Airport,46.74046085,-117.11616790689413,2513,http://www.pullman-wa.gov/airport/,America/Los_Angeles,PUW,US,Pullman,Washington,Whitman County,AP
PVC,KPVC,Provincetown Airport,42.071795699999996,-70.22338042668076,16,,America/New_York,PVC,US,Provincetown,Massachusetts,Barnstable County,AP
PVD,KPVD,Theodore Francis Green Memorial State Airport,41.72243995,-71.42858821974949,72,,America/New_York,PVD,US,Warwick,Rhode Island,Kent County,AP
PVF,KPVF,Placerville,38.72498965,-120.75281014418529,2572,,America/Los_Angeles,PVF,US,Placerville,California,El Dorado County,AP
PVL,KPBX,Pike County Airport,37.5605076,-82.5663934,1433,,America/New_York,PVL,US,Coal Run Village,Kentucky,Pike County,AP
PVU,KPVU,Provo Airport,40.2204,-111.72097229668498,4491,http://www.provo.org/city-services/airport,America/Denver,PVU,US,Provo,Utah,Utah County,AP
PVW,KPVW,Hale County,34.166811100000004,-101.71604068993707,3366,,America/Chicago,PVW,US,Plainview,Texas,Hale County,AP
PVY,,Pope Vanoy,59.316666,-154.91667,2404,,America/Anchorage,PVY,US,,,,AP
PVZ,,Casement,41.716667,-81.25,698,,America/New_York,PVZ,US,Painesville,Ohio,Lake County,AP
PWA,KPWA,Wiley Post,35.466667,-97.53333,1220,http://www.wileypostairport.com/Home.aspx,America/Chicago,OKC,US,Oklahoma City,Oklahoma,Oklahoma County,AP
PWD,KPWD,Sherwood,48.7886728,-104.526672,2217,http://www.co.sheridan.mt.us/index.php?airport,America/Denver,PWD,US,Plentywood,Montana,Sheridan County,AP
PWK,KPWK,Chicago Executive Airport,42.1175026,-87.90138470143162,629,http://chiexec.com/,America/Chicago,CHI,US,Wheeling,Illinois,Cook County,AP
PWM,KPWM,Portland International Jetport,43.6461776,-70.31441197345607,42,,America/New_York,PWM,US,South Portland Gardens,Maine,Cumberland County,AP
PWR,PWR,Port Walter,56.3814011,-134.6501593,0,,America/Anchorage,PWR,US,,,,AP
PWT,KPWT,Bremerton,47.49166485,-122.76447901139298,511,https://en.wikipedia.org/wiki/Bremerton_National_Airport,America/Los_Angeles,PWT,US,Belfair,Washington,Mason County,AP
PWY,KPNA,Ralph Wenz Field,42.795556,-109.807222,7063,http://www.pinedaleonline.com/pinedaleairport.HTM,America/Denver,PWY,US,Pinedale,Wyoming,Sublette County,AP
PXL,P10,Polacca,35.8,-110.333336,5823,,America/Phoenix,PXL,US,First Mesa,Arizona,Navajo County,AP
PYL,PYL,Perry SPB,35.033333,-92.816666,692,,America/Anchorage,PYL,US,Perryville,Arkansas,Perry County,AP
PYM,KPYM,Plymouth,41.966667,-70.683334,108,,America/New_York,PYM,US,North Plymouth,Massachusetts,Plymouth County,AP
PYS,,Skypark,39.710556,-121.616389,1282,http://paradiseairport.com,America/Los_Angeles,PYS,US,Paradise,California,Butte County,AP
QKS,,Keystone Airport,39.7728004,-79.2110977,2496,,America/Denver,QKS,US,Elk Lick Township,Pennsylvania,Somerset County,AP
QMV,,Montvale,41.033333,-74.01667,0,,America/New_York,QMV,US,Montvale,New Jersey,Bergen County,AP
QNY,,Marine Air Terminal,40.75,-74.0,0,,America/New_York,NYC,US,,,,AP
QWG,,Wilgrove Air Park,35.216667,-80.85,741,https://web.archive.org/web/20200910142246/http://www.wilgroveairport.net/,America/New_York,CLT,US,Charlotte,North Carolina,Mecklenburg County,AP
RAC,KRAC,John H. Batten Field,42.683334,-87.85,718,http://www.battenairport.aero/,America/Chicago,RAC,US,Sturtevant,Wisconsin,Racine County,AP
RAL,KRAL,Riverside Municipalcipal,33.951668,-117.44222,761,http://www.riversideca.gov/airport/,America/Los_Angeles,RAL,US,Pedley,California,Riverside County,AP
RAP,KRAP,Rapid City Regional Airport,44.0448069,-103.06068012445681,3120,,America/Denver,RAP,US,Box Elder,South Dakota,Pennington County,AP
RBD,KRBD,Redbird,32.679660999999996,-96.86887702681254,629,http://www.dallasexecairport.com/,America/Chicago,DFW,US,Duncanville,Texas,Dallas County,AP
RBF,L35,Big Bear City Airport,34.263582,-116.85603324602909,6729,http://www.bigbearcityairport.com/,America/Los_Angeles,RBF,US,Big Bear City,California,San Bernardino County,AP
RBG,KRBG,Roseburg Municipal Airport,43.238888,-123.35972,482,http://www.cityofroseburg.org/departments/airport/,America/Los_Angeles,RBG,US,Roseburg,Oregon,Douglas County,AP
RBH,,Brooks Lodge,58.55,-155.8,59,,America/Anchorage,RBH,US,,,,AP
RBK,F70,French Valley,33.573875099999995,-117.12949854576331,1312,http://www.rcfva.com/,America/Los_Angeles,RBK,US,Murrieta Hot Springs,California,Riverside County,AP
RBL,KRBL,Red Bluff Fss,40.156555,-122.27292,360,,America/Los_Angeles,RBL,US,Red Bluff,California,Tehama County,AP
RBN,,Fort Jefferson,24.616667,-82.86667,0,,America/New_York,RBN,US,Key West,Florida,Monroe County,AP
RBW,KRBW,Lowcountry Regional,32.9201327,-80.6415027,95,http://lowcountryairport.com/,America/New_York,RBW,US,Walterboro,South Carolina,Colleton County,AP
RBY,PARY,Ruby Airport,64.7297222,-155.4622222,695,,America/Anchorage,RBY,US,,,,AP
RCA,KRCA,Ellsworth AFB,44.083332,-103.23333,3251,http://www.ellsworth.af.mil/,America/Denver,RAP,US,Rapid City,South Dakota,Pennington County,AP
RCE,WA09,Roche Harbor,48.6116145,-123.13889,75,http://www.wsdot.wa.gov/aviation/AllStateAirports/RocheHarbor_RocheHarbor.htm,America/Los_Angeles,RCE,US,,,,AP
RCK,KRCK,Coffield,30.6318297,-96.98958330499806,462,http://www.rockdalecityhall.com/index.aspx?nid=127,America/Chicago,RCK,US,Rockdale,Texas,Milam County,AP
RCP,,Cinder River,57.083057,-157.80556,144,,America/Anchorage,RCP,US,,,,AP
RCR,KRCR,Fulton County,41.06533295,-86.18423341947808,764,,America/Indiana/Indianapolis,RCR,US,Rochester,Indiana,Fulton County,AP
RCT,KRCT,Miller Field,43.88333,-85.51667,1033,,America/Detroit,RCT,US,Reed City,Michigan,Osceola County,AP
RDB,PADG,Red Dog,67.75,-163.66667,498,,America/Anchorage,RDB,US,,,,AP
RDD,KRDD,Redding Municipal Airport,40.509834600000005,-122.29537310336356,485,,America/Los_Angeles,RDD,US,Anderson,California,Shasta County,AP
RDG,KRDG,Municipalcipal/Spaatz Field,40.378613,-75.96389,311,,America/New_York,RDG,US,River View Park,Pennsylvania,Berks County,AP
RDM,KRDM,Roberts Field Redmond Municipal Airport,44.25408195,-121.14906868928065,3054,,America/Los_Angeles,RDM,US,Redmond,Oregon,Deschutes County,AP
RDR,KRDR,Grand Forks AFB,46.833332,-96.75,892,http://www.grandforks.af.mil/,America/Chicago,RDR,US,Moorhead,Minnesota,Clay County,AP
RDU,KRDU,Raleigh-Durham International Airport,35.880361449999995,-78.78723821716514,410,http://www.rdu.com,America/New_York,RDU,US,Morrisville,North Carolina,Wake County,AP
RDV,RDV,Red Devil,61.78976215,-157.3564192014307,137,,America/Anchorage,RDV,US,,,,AP
RED,KRVL,Mifflin County,40.6775931,-77.6259185,780,http://www.mifflincountyairport.com/,America/New_York,RED,US,Church Hill,Pennsylvania,Mifflin County,AP
REE,8XS8,Reese AFB,33.583332,-101.85,3205,http://reesetechnologycenter.com/index.php/facilities/airfield-pad-site-development,America/Chicago,LBB,US,Lubbock,Texas,Lubbock County,AP
REH,,Rehoboth Beach,38.7219659,-75.12238929445395,36,,America/New_York,REH,US,Rehoboth Beach,Delaware,Sussex County,AP
REO,KREO,Rome State,42.833332,-117.61667,3704,http://www.oregon.gov/aviation/Pages/Rome.aspx,America/Los_Angeles,REO,US,Homedale,Idaho,Owyhee County,AP
RFD,KRFD,Chicago Rockford International Airport,42.30364,-89.222115,853,,America/Chicago,CHI,US,Winnebago,Illinois,Winnebago County,AP
RFG,KRFG,Rooke Field,28.333332,-97.35,127,,America/Chicago,RFG,US,,,,AP
RFK,,Rollang Field,32.9542936,-90.8459333,98,,America/Chicago,RFK,US,Rolling Fork,Mississippi,Sharkey County,AP
RGR,F23,Ranger Municipalcipal,32.466667,-98.683334,1466,,America/Chicago,RGR,US,Ranger,Texas,Eastland County,AP
RHI,KRHI,Oneida County Airport,45.6314535,-89.47897405074303,1584,,America/Chicago,RHI,US,Rhinelander,Wisconsin,Oneida County,AP
RHV,KRHV,Reid-Hillview,37.333332,-121.88333,91,http://www.countyairports.org/rhv.html,America/Los_Angeles,SJC,US,,,,AP
RIC,KRIC,Richmond International Airport (Byrd Field),37.50611,-77.3225,114,http://www.flyrichmond.com/,America/New_York,RIC,US,Fort Lee,Virginia,Henrico County,AP
RID,,Richmond Municipalcipal Airport,39.833332,-84.9,935,,America/Indiana/Indianapolis,RID,US,Richmond,Indiana,Wayne County,AP
RIE,KRPD,Rice Lake,45.47861,-91.72361,1131,http://www.ricelakeairport.com/,America/Chicago,RIE,US,Rice Lake,Wisconsin,Barron County,AP
RIF,,Reynolds,38.74111,-112.094444,5269,,America/Denver,RIF,US,Richfield,Utah,Sevier County,AP
RIL,KRIL,Garfield County,39.533333,-107.78333,5367,http://www.rifleairport.com/,America/Denver,RIL,US,Rifle,Colorado,Garfield County,AP
RIR,KRIR,Riverside Fla-Bob,33.9887875,-117.4099097,767,,America/Los_Angeles,RIR,US,Jurupa Valley,California,Riverside County,AP
RIV,KRIV,March ARB,33.8819433,-117.2590169,1536,,America/Los_Angeles,RIV,US,Rubidoux,California,Riverside County,AP
RIW,KRIW,Riverton Airport,43.064445,-108.45695,5442,,America/Denver,RIW,US,Riverton,Wyoming,Fremont County,AP
RKC,,Yreka,41.733334,-122.63333,2608,,America/Los_Angeles,RKC,US,Yreka,California,Siskiyou County,AP
RKD,KRKD,Knox County Regional Airport,44.06139565,-69.10293581534214,45,,America/New_York,RKD,US,South Thomaston,Maine,Knox County,AP
RKH,KUZA,Rock Hill,34.916668,-81.01667,613,http://www.cityofrockhill.com/departments/airport/more/airport,America/New_York,RKH,US,Rock Hill,South Carolina,York County,AP
RKP,KRKP,Aransas County,28.033333,-97.05,39,http://aransascountyairport.com/,America/Chicago,RKP,US,Rockport,Texas,Aransas County,AP
RKR,,Robert S Kerr,35.019388,-94.6203052,410,,America/Chicago,RKR,US,Poteau,Oklahoma,Le Flore County,AP
RKS,KRKS,Rock Springs-Sweetwater County Airport,41.59507585,-109.06842143015916,6715,,America/Denver,RKS,US,Rock Springs,Wyoming,Sweetwater County,AP
RKW,KRKW,Rockwood Municipal Airport,35.86667,-84.683334,944,http://www.rockwoodtn.org/airport.html,America/New_York,RKW,US,Rockwood,Tennessee,Roane County,AP
RLA,,National,38.127777,-91.77805,1148,,America/Chicago,RLA,US,,,,AP
RLD,,Richland,46.30361055,-119.30409421518716,393,,America/Los_Angeles,RLD,US,Richland,Washington,Benton County,AP
RLI,,Reilly AHP,33.666668,-85.85,692,,America/Chicago,ANB,US,Anniston,Alabama,Calhoun County,AP
RLU,,Bornite Upper,67.75,-156.0,2155,,America/Anchorage,RLU,US,,,,AP
RME,KRME,Griffiss AFB,43.216667,-75.45,479,http://www.ocgov.net/oneida/airport,America/New_York,RME,US,Rome,New York,Oneida County,AP
RMG,KRMG,Richard B Russell,34.35150285,-85.15983218608625,626,http://www.romefloyd.com/EconomicDevelopment/Airport/tabid/306/Default.aspx,America/New_York,RMG,US,Shannon,Georgia,Floyd County,AP
RMP,,Rampart,65.50719735,-150.1391024582195,236,,America/Anchorage,RMP,US,,,,AP
RMY,KMPI,Mariposa-Yosemite,42.261806,-85.004524,892,,America/Los_Angeles,RMY,US,Marshall,Michigan,Calhoun County,AP
RNC,KRNC,Warren County,35.837082,-85.93816,1167,http://www.warrencountymemorialairport.com/default.htm,America/Chicago,RNC,US,Woodbury,Tennessee,Cannon County,AP
RND,KRND,Randolph Air Force Base,29.5288889,-98.2780556,731,http://www.military.com/base-guide/randolph-air-force-base,America/Chicago,SAT,US,,,,AP
RNG,,Rangely,40.0935188,-108.7567515,5282,,America/Denver,RNG,US,Rangely,Colorado,Rio Blanco County,AP
RNH,,New Richmond Municipal Airport,45.13333,-92.55,990,,America/Chicago,RNH,US,New Richmond,Wisconsin,Saint Croix County,AP
RNO,KRNO,Reno/Tahoe International Airport,39.498646199999996,-119.7733318653608,4419,http://www.renoairport.com,America/Los_Angeles,RNO,US,Sparks,Nevada,Washoe County,AP
RNT,KRNT,Renton,47.492792550000004,-122.21580618011595,39,https://rentonwa.gov/living/default.aspx?id=212,America/Los_Angeles,RNT,US,Renton,Washington,King County,AP
RNZ,KRZL,Rensselaer,40.9472638,-87.18256339999999,669,,America/Chicago,RNZ,US,Rensselaer,Indiana,Jasper County,AP
ROA,KROA,Roanoke-Blacksburg Regional Airport,37.32051,-79.97038,1138,http://www.roanokeairport.com/,America/New_York,ROA,US,Hollins,Virginia,Roanoke County,AP
ROC,KROC,Greater Rochester International Airport,43.12759065,-77.66522075259782,508,,America/New_York,ROC,US,,,,AP
ROF,K1O5,Yreka Rohrer Field,41.7315629,-122.5442634,2509,http://www.ci.montague.ca.us/rohrerfield.html,America/Los_Angeles,SIY,US,,,,AP
ROG,KROG,Rogers,36.372223,-94.10667,1476,,America/Chicago,ROG,US,Little Flock,Arkansas,Benton County,AP
ROL,,Roosevelt,40.3,-109.98333,5065,http://www.rooseveltcity.com/164/Airport,America/Denver,ROL,US,Roosevelt,Utah,Duchesne County,AP
ROW,KROW,Roswell International Air Center,33.3006936,-104.5316574,3631,,America/Denver,ROW,US,Roswell,New Mexico,Chaves County,AP
ROX,KROX,Roseau Municipal Airport,48.85,-95.76667,1030,http://www.city.roseau.mn.us/index.asp?Type=B_BASIC&SEC=%7BAE9D09FA-04AA-46A5-AD2E-2F95D91128A2%7D,America/Chicago,ROX,US,Roseau,Minnesota,Roseau County,AP
RPX,KRPX,Roundup,46.4721014,-108.549839,3484,,America/Denver,RPX,US,Roundup,Montana,Musselshell County,AP
RRL,KRRL,Merrill Municipal Airport,45.1989797,-89.71268279016502,1282,http://www.ci.merrill.wi.us/index.asp?SEC=4F5D638A-3ECD-45E8-8226-20D66738C412&Type=B_BASIC,America/Chicago,RRL,US,Merrill,Wisconsin,Lincoln County,AP
RRT,KRRT,Warroad,48.9,-95.3,1059,,America/Chicago,RRT,US,,,,AP
RSH,PARS,Russian SPB,61.783054,-161.31917,49,,America/Anchorage,RSH,US,,,,AP
RSJ,W49,Rosario SPB,48.63333,-122.85,715,,America/Los_Angeles,RSJ,US,,,,AP
RSL,KRSL,Russell,38.88333,-98.85,1814,http://www.russellcity.org/airport.php,America/Chicago,RSL,US,Russell,Kansas,Russell County,AP
RSN,KRSN,Ruston,32.5136789,-92.5890211,111,http://www.ruston.org/departments.aspx?p_PageAlias=regional-airport,America/Chicago,RSN,US,Ruston,Louisiana,Lincoln Parish,AP
RSP,,Raspberry Strait,58.166668,-154.83333,928,,America/Anchorage,RSP,US,,,,AP
RST,KRST,Rochester International Airport,43.904309749999996,-92.49544412529157,1309,,America/Chicago,RST,US,Stewartville,Minnesota,Olmsted County,AP
RSW,KRSW,Southwest Florida International Airport,26.53294975,-81.75880562612211,32,http://www.flylcpa.com/,America/New_York,FMY,US,Gateway,Florida,Lee County,AP
RSX,K21,Rouses Point,44.991696,-73.3629941,95,https://www.dot.ny.gov/divisions/operating/opdm/aviation/repository/air_dir2/Rouses-Point-revised.pdf,America/New_York,RSX,US,Rouses Point,New York,Clinton County,AP
RTD,,Rotunda,26.866667,-82.26667,36,,America/New_York,RTD,US,Rotonda,Florida,Charlotte County,AP
RTE,,Marguerite Bay,55.7,-131.63333,29,,America/Anchorage,RTE,US,,,,AP
RTL,,Spirit Lake,47.95,-116.86667,2539,,America/Chicago,RTL,US,Spirit Lake,Idaho,Kootenai County,AP
RTN,KRTN,Crews Field,36.74139,-104.501114,6335,,America/Denver,RTN,US,Raton,New Mexico,Colfax County,AP
RUI,KSRR,Ruidoso Sierra Blanca Regional Airport,33.360832,-105.6625,6909,,America/Denver,RUI,US,,,,AP
RUT,KRUT,Rutland Airport,43.529446,-72.94833,764,,America/New_York,RUT,US,Rutland,Vermont,Rutland County,AP
RVR,KU34,Green River,38.966667,-110.25,4248,,America/Denver,RVR,US,East Carbon City,Utah,Carbon County,AP
RVS,KRVS,R.Lloyd Jones,36.15,-95.96667,731,http://www.tulsaairports.com/general-aviation/r-l-jones/,America/Chicago,TUL,US,Tulsa,Oklahoma,Tulsa County,AP
RWB,,Rowan Bay,56.75,-134.13333,465,,America/Anchorage,RWB,US,,,,AP
RWF,KRWF,Redwood Falls Municipal,44.5,-95.1,1043,,America/Chicago,RWF,US,Redwood Falls,Minnesota,Redwood County,AP
RWI,KRWI,Rocky Mount-wilson,35.854443,-77.89056,137,,America/New_York,RWI,US,Elm City,North Carolina,Wilson County,AP
RWL,KRWL,Rawlins,41.805990949999995,-107.2037043391423,6748,http://www.wyomingairports.org/index.php?/main/airports_detail/rawlins_municipal_airport/,America/Denver,RWL,US,Rawlins,Wyoming,Carbon County,AP
RXE,KRXE,Madison County,43.83911,-111.85106,4852,,America/Boise,RXE,US,Rexburg,Idaho,Madison County,AP
RZZ,KRZZ,Halifax County,36.466667,-77.666664,177,,America/New_York,RZZ,US,Roanoke Rapids,North Carolina,Halifax County,AP
SAA,KSAA,Shively Field,41.4439801,-106.828107,6938,,America/Denver,SAA,US,Saratoga,Wyoming,Carbon County,AP
SAC,KSAC,Sacramento Executive Airport,38.51286,-121.4933,20,http://www.sacramento.aero/sac/,America/Los_Angeles,SAC,US,,,,AP
SAD,KSAD,Safford,32.833332,-109.71667,2942,,America/Phoenix,SAD,US,Safford,Arizona,Graham County,AP
SAF,KSAF,Santa Fe,35.6175,-106.08833,6299,,America/Denver,SAF,US,La Cienega,New Mexico,Santa Fe County,AP
SAN,KSAN,San Diego International Airport,32.73336075,-117.19224641277626,13,http://www.san.org/,America/Los_Angeles,SAN,US,San Diego,California,San Diego County,AP
SAR,KSAR,Sparta Community,38.1491926,-89.69975207893714,334,http://www.ksarairport.com/,America/Chicago,SAR,US,Sparta,Illinois,Randolph County,AP
SAS,KSAS,Salton City,33.283651,-115.9900012,36,,America/Los_Angeles,SAS,US,Salton City,California,Imperial County,AP
SAT,KSAT,San Antonio International Airport,29.5334021,-98.46921443046924,708,https://www.sanantonio.gov/aviation,America/Chicago,SAT,US,Alamo Heights,Texas,Bexar County,AP
SAV,KSAV,Savannah/Hilton Head Airport,32.12423765,-81.19770644774445,32,,America/New_York,SAV,US,Pooler,Georgia,Chatham County,AP
SBA,KSBA,Santa Barbara Municipal Airport,34.42738475,-119.84313935656505,16,,America/Los_Angeles,SBA,US,Goleta,California,Santa Barbara County,AP
SBD,KSBD,Norton AFB,34.095996850000006,-117.23456910141377,1105,http://sbdairport.com/,America/Whitehorse,SBD,US,Highland,California,San Bernardino County,AP
SBM,KSBM,Memorial,43.771667,-87.85222,715,,America/Chicago,SBM,US,Sheboygan Falls,Wisconsin,Sheboygan County,AP
SBN,KSBN,South Bend Regional,41.7007238,-86.3134791,761,,America/Indiana/Indianapolis,SBN,US,South Bend,Indiana,Saint Joseph County,AP
SBO,44U,Salina,39.029167,-111.8375,5170,http://www.gunnisoncity.org/airport.htm,America/Denver,SBO,US,Salina,Utah,Sevier County,AP
SBP,KSBP,San Luis County Regional Airport,35.237491399999996,-120.64331992943252,164,http://www.sloairport.com/,America/Los_Angeles,CSL,US,San Luis Obispo,California,San Luis Obispo County,AP
SBS,KSBS,Steamboat Springs,40.51690415,-106.86574518347439,6860,,America/Denver,SBS,US,Steamboat Springs,Colorado,Routt County,AP
SBX,KSBX,Shelby,48.540408299999996,-111.87008393375243,3405,,America/Denver,SBX,US,Shelby,Montana,Toole County,AP
SBY,KSBY,Wicomico Regional Airport,38.33941605,-75.51010495530244,55,,America/New_York,SBY,US,Salisbury,Maryland,Wicomico County,AP
SCB,KSCB,State,41.65,-96.666664,1217,http://www.aero.nebraska.gov/scribner.pdf,America/Chicago,SCB,US,West Point,Nebraska,Cuming County,AP
SCC,PASC,Prudhoe Bay/Deadhorse Airport,70.2007293,-148.45866290144141,68,,America/Anchorage,SCC,US,,,,AP
